X_Coord,Y_Coord,B,G,R,H,S,V,label,hour
5411,2137,0.426160038,0.503300548,0.272461265,159.9495392,0.458650976,128.3416443,vegetative,12
5420,2127,0.26644218,0.296014816,0.185830355,163.8964691,0.372226179,75.48377991,vegetative,12
5420,2122,0.359998077,0.394643903,0.237240046,166.7935333,0.398850322,100.6341934,vegetative,12
5418,2113,0.430122197,0.473585546,0.34431842,159.8262634,0.272954136,120.7643127,vegetative,12
5416,2107,0.338011742,0.346679688,0.232454523,175.4469147,0.3294833,88.40332031,vegetative,12
5716,2228,0.330072105,0.343391031,0.206096977,174.1793823,0.399818391,87.56471252,vegetative,12
5717,2241,0.315269917,0.319098622,0.199531123,178.0787201,0.374703914,81.37014771,vegetative,12
5717,2246,0.331903964,0.301731348,0.189672142,192.7282257,0.428533047,84.63551331,vegetative,12
5716,2258,0.245856971,0.310341537,0.177798808,150.8088531,0.427086681,79.13709259,vegetative,12
5715,2265,0.289728433,0.299913049,0.17756553,175.0054016,0.407943338,76.47782898,vegetative,12
5717,2278,0.290021122,0.294127434,0.17586045,177.916748,0.402094364,75.00249481,vegetative,12
5714,2288,0.327115536,0.338116348,0.194535464,175.4029541,0.424649298,86.21966553,vegetative,12
5714,2298,0.434980184,0.428186029,0.233586192,182.0241394,0.462995768,110.9199448,vegetative,12
5714,2310,0.423613578,0.413521081,0.244588807,183.3824921,0.422613382,108.0214615,vegetative,12
5714,2321,0.386905521,0.363605946,0.2129343,188.035675,0.449647814,98.66091156,vegetative,12
5713,2333,0.401060402,0.358558714,0.205837265,193.0624847,0.486767411,102.270401,vegetative,12
5702,2233,0.243978098,0.243517622,0.155769691,180.3132324,0.361542314,62.2144165,vegetative,12
5705,2213,0.311305434,0.303176552,0.196197674,184.2371979,0.369758308,79.38288879,vegetative,12
5722,2052,0.643967867,0.753935456,0.502202749,153.789444,0.333891541,192.25354,vegetative,12
5722,2061,0.606511474,0.695313513,0.487181306,154.4002991,0.299335778,177.3049469,vegetative,12
5723,2072,0.613969624,0.60125196,0.433708966,184.2331085,0.293598652,156.5622559,vegetative,12
5722,2083,0.390330702,0.459423751,0.285255343,156.1978607,0.379101872,117.1530533,vegetative,12
5722,2091,0.34824273,0.40374878,0.237084404,160.0175476,0.412792265,102.9559402,vegetative,12
5721,2104,0.333902299,0.363013148,0.209509134,168.6214752,0.422860771,92.56835175,vegetative,12
5721,2119,0.419228941,0.448100299,0.276726007,169.8918304,0.382446289,114.2655792,vegetative,12
5721,2128,0.365593582,0.429647624,0.249593467,158.6550751,0.419073999,109.5601425,vegetative,12
5723,2138,0.32028091,0.431467116,0.283760041,134.8351135,0.342336833,110.0241165,vegetative,12
5722,2147,0.269304633,0.377537549,0.208327785,141.6217499,0.448193192,96.27207184,vegetative,12
5720,2157,0.423261136,0.504077137,0.331153959,151.9588776,0.343049049,128.5396729,vegetative,12
5717,2169,0.553543031,0.673216641,0.417146564,151.9591675,0.380367994,171.6702423,vegetative,12
5623,2106,0.388086528,0.489898443,0.36040616,132.8256531,0.264324725,124.9241028,vegetative,12
5625,2112,0.42537716,0.557312071,0.402328044,128.9231567,0.278091997,142.1145782,vegetative,12
5629,2116,0.471286267,0.663653851,0.467443645,121.1750565,0.295651436,169.2317352,vegetative,12
5637,2126,0.535299897,0.685411096,0.488624632,134.2312469,0.287107199,174.7798309,vegetative,12
5639,2131,0.457044601,0.54703486,0.417343915,138.3670502,0.237079889,139.4938965,vegetative,12
5646,2153,0.444199026,0.572624207,0.401463658,134.9808044,0.298905522,146.019165,vegetative,12
5646,2159,0.492122889,0.684744,0.506838441,115.416214,0.281303883,174.609726,vegetative,12
5645,2163,0.470553845,0.671250999,0.42792359,130.5118256,0.362498403,171.1690063,vegetative,12
5643,2172,0.455494612,0.602652073,0.385236084,139.3891449,0.360765398,153.6762848,vegetative,12
5079,3036,0.296231776,0.419146687,0.199503884,146.423233,0.524023712,106.8824081,vegetative,12
5087,3048,0.244077772,0.281199604,0.186431095,156.4973602,0.337015122,71.7059021,vegetative,12
5088,3053,0.247894824,0.260191023,0.180793911,170.7078247,0.305149287,66.34870911,vegetative,12
5087,3057,0.298254669,0.303236425,0.224462375,176.2055359,0.259777635,77.32528687,vegetative,12
5132,3004,0.316487223,0.358171046,0.196137875,164.5646973,0.452390462,91.33361816,vegetative,12
5135,3000,0.344548404,0.360313088,0.218230024,173.3427582,0.39433223,91.87983704,vegetative,12
5138,2995,0.286645591,0.34713611,0.217527747,151.9969482,0.373364687,88.51970673,vegetative,12
5143,2993,0.434983552,0.469970435,0.286353111,168.5674591,0.390699744,119.8424606,vegetative,12
5135,2982,0.433393717,0.419524372,0.242619425,184.3620148,0.440187007,110.5153961,vegetative,12
5132,3039,0.279702187,0.314647973,0.178665355,164.58078,0.432173789,80.23522949,vegetative,12
5138,3046,0.325069249,0.378373116,0.208369762,161.1872406,0.449300826,96.48514557,vegetative,12
5143,3058,0.365634352,0.40646112,0.265218228,162.6567993,0.347494245,103.647583,vegetative,12
5161,3050,0.503596365,0.582685769,0.395929188,154.5906372,0.320509911,148.5848694,vegetative,12
5141,3078,0.509450316,0.505663812,0.377249599,181.7185211,0.259496808,129.9098358,vegetative,12
5060,3028,0.391843706,0.437075436,0.259100556,164.7511902,0.407194912,111.4542389,vegetative,12
5071,3005,0.488833278,0.531337559,0.324065834,167.6960754,0.390094221,135.4910736,vegetative,12
5061,2982,0.437511772,0.474608868,0.319910049,165.6118622,0.325950116,121.0252609,vegetative,12
4785,3209,0.303743154,0.291329861,0.183300465,186.1838379,0.396528095,77.45450592,vegetative,12
4788,3218,0.301002651,0.334984481,0.180941984,166.7639771,0.459849656,85.4210434,vegetative,12
4790,3222,0.409989744,0.475257874,0.264114171,161.4529724,0.444271863,121.1907578,vegetative,12
4794,3227,0.352903157,0.403913349,0.228754327,162.5266724,0.433654964,102.9979019,vegetative,12
4797,3233,0.300779432,0.368134975,0.223842457,151.9920807,0.391955495,93.87442017,vegetative,12
4797,3237,0.315253496,0.342653573,0.213249385,167.295578,0.377653122,87.37666321,vegetative,12
4678,2821,0.312955976,0.28131336,0.179428682,194.2184906,0.42666477,79.80377197,vegetative,12
4688,2822,0.314714938,0.349019527,0.180610493,167.7781219,0.482520372,88.99997711,vegetative,12
4698,2849,0.411817521,0.428399235,0.234404981,174.8714752,0.452835202,109.241806,vegetative,12
4696,2856,0.314552188,0.397569329,0.180372268,157.0667725,0.546312451,101.3801804,vegetative,12
4692,2866,0.293119699,0.412052244,0.183242679,148.8126984,0.555292606,105.0733185,vegetative,12
4683,2868,0.295352072,0.339016438,0.184494242,163.0454102,0.455795556,86.44918823,vegetative,12
4679,2875,0.34460175,0.365342408,0.200172067,172.4657135,0.452097386,93.16231537,vegetative,12
4672,2883,0.257649928,0.295084506,0.147775248,164.752655,0.499210417,75.24655151,vegetative,12
4151,3497,0.199193195,0.295864224,0.133678883,144.2368317,0.548174858,75.44537354,vegetative,12
4167,3507,0.341874599,0.395879418,0.212836713,162.2976379,0.462369829,100.9492493,vegetative,12
4169,3523,0.329015613,0.441643924,0.227997825,148.3696594,0.483751923,112.6192017,vegetative,12
4166,3529,0.278755546,0.358842611,0.172822416,154.1682739,0.518389344,91.50486755,vegetative,12
4169,3539,0.239930823,0.339630246,0.185364425,141.2230072,0.454216957,86.60571289,vegetative,12
4172,3549,0.24579972,0.32204023,0.183488399,146.9839783,0.430231452,82.12026215,vegetative,12
4173,3559,0.479515374,0.474512041,0.240207687,181.2544556,0.499061555,122.2764206,vegetative,12
4165,3562,0.329583228,0.362033159,0.195105702,168.3362732,0.461083353,92.31845856,vegetative,12
4164,3565,0.248469904,0.314676255,0.149320945,155.9766998,0.525477588,80.2424469,vegetative,12
4165,3571,0.232967347,0.291065574,0.136603177,157.4320984,0.530679047,74.22171783,vegetative,12
4169,3574,0.249867201,0.301753312,0.159915105,158.0512848,0.470046937,76.94709778,vegetative,12
4174,3575,0.25826031,0.338893771,0.158413753,153.1936646,0.532556355,86.41791534,vegetative,12
4157,3584,0.237804368,0.284880847,0.137154087,160.8796387,0.518556297,72.64461517,vegetative,12
4155,3572,0.327713102,0.39018634,0.188694566,161.3967896,0.516398787,99.49751282,vegetative,12
4148,3552,0.312190384,0.371790558,0.18323563,161.0346527,0.50715363,94.80659485,vegetative,12
4076,3525,0.41049841,0.466933429,0.274794072,162.3768463,0.41149199,119.0680237,vegetative,12
4080,3526,0.373926789,0.448182642,0.273623377,154.4765625,0.389482409,114.2865753,vegetative,12
4085,3532,0.34169504,0.427416593,0.250831366,150.8735962,0.413145483,108.9912338,vegetative,12
4094,3537,0.323844314,0.407583773,0.263437957,145.1438599,0.353659332,103.9338608,vegetative,12
4096,3542,0.475061357,0.607316911,0.378067225,145.3856354,0.377479523,154.8658142,vegetative,12
4139,3319,0.553647041,0.540563881,0.407936215,185.3872986,0.263183594,141.1799927,vegetative,12
4139,3329,0.415663779,0.399771065,0.299587518,188.2149658,0.279255211,105.9942627,vegetative,12
4144,3339,0.529182673,0.517968774,0.418716311,186.0908508,0.208748966,134.9415741,vegetative,12
4143,3349,0.50628674,0.485610813,0.380470693,189.8600769,0.248507485,129.1031189,vegetative,12
4145,3358,0.575249314,0.546264589,0.416543901,190.9579315,0.275889754,146.6885681,vegetative,12
4164,3366,0.596125007,0.52134198,0.43325907,207.5501556,0.273207664,152.0118713,vegetative,12
4168,3282,0.557325661,0.527237296,0.386685431,190.5795746,0.306176901,142.118042,vegetative,12
4166,3276,0.499108195,0.502185524,0.345595926,178.8208618,0.311816245,128.057312,vegetative,12
4137,3248,0.482861698,0.507852495,0.374961883,168.7166748,0.261671633,129.5023804,vegetative,12
4065,3280,0.478227407,0.520376265,0.402985036,158.4572296,0.225589156,132.6959534,vegetative,12
4058,3280,0.48898375,0.498152345,0.389658213,174.9295349,0.217793047,127.0288467,vegetative,12
4059,3293,0.520114303,0.527241886,0.398538172,176.6772156,0.244107544,134.4466858,vegetative,12
4066,3314,0.54689759,0.569760263,0.429523528,170.218277,0.246132895,145.2888641,vegetative,12
4078,3314,0.470193744,0.506842792,0.395633936,160.2269135,0.219414964,129.2449188,vegetative,12
4056,3320,0.552138269,0.561212838,0.47671181,173.5566101,0.15056859,143.1092682,vegetative,12
4096,3326,0.566905379,0.531007111,0.422177792,194.8824005,0.255294085,144.5608673,vegetative,12
4096,3319,0.464818418,0.453162193,0.359903634,186.6661072,0.225711301,118.5286942,vegetative,12
4055,3350,0.43839097,0.459621936,0.353458762,168.000946,0.230979353,117.2035904,vegetative,12
4049,3357,0.389126658,0.461295962,0.295520663,153.8793488,0.359368593,117.6304703,vegetative,12
4159,3456,0.379502416,0.395719588,0.204539806,174.9104004,0.483119339,100.908493,vegetative,12
4158,3476,0.280836165,0.31655252,0.174446329,164.9198608,0.448918223,80.72089386,vegetative,12
4158,3489,0.19986029,0.240170941,0.124421909,159.1044617,0.481944382,61.24359131,vegetative,12
4442,3812,0.279882252,0.346304804,0.16381149,158.1616516,0.526973069,88.307724,vegetative,12
4445,3815,0.372765064,0.389809638,0.188337743,174.9239807,0.516846895,99.40145874,vegetative,12
4441,3836,0.482785106,0.56585741,0.245985538,164.4176941,0.565287054,144.2936401,vegetative,12
4446,3859,0.500018001,0.538662612,0.267285675,171.4558868,0.503797591,137.358963,vegetative,12
4453,3852,0.387819529,0.488914937,0.222507462,157.2313995,0.544895351,124.6733093,vegetative,12
4458,3851,0.252026379,0.262702733,0.143335372,174.6335297,0.454381913,66.98919678,vegetative,12
4465,3818,0.364922613,0.39429003,0.20785749,170.5486145,0.472831011,100.5439606,vegetative,12
4467,3812,0.434434086,0.392681599,0.245397702,193.2522125,0.435132504,110.7806931,vegetative,12
4467,3803,0.537900627,0.568089724,0.30367288,173.1496582,0.465449095,144.8628845,vegetative,12
4467,3791,0.25235039,0.298078716,0.16934219,158.6874847,0.431887656,76.0100708,vegetative,12
4469,3784,0.393674374,0.456816316,0.232654423,163.0991974,0.490704656,116.4881592,vegetative,12
4461,3785,0.441185832,0.479765207,0.257702351,169.5760956,0.462857366,122.340126,vegetative,12
4456,3737,0.266558528,0.296865582,0.153283834,167.3352814,0.483659089,75.70072174,vegetative,12
4454,3730,0.260152906,0.304645687,0.153479397,162.3401947,0.496203601,77.68464661,vegetative,12
4452,3736,0.386969864,0.40209353,0.193278536,175.6544342,0.519319475,102.5338516,vegetative,12
4161,3986,0.376432151,0.360979259,0.255576074,187.6717072,0.321056724,95.99019623,vegetative,12
4167,3991,0.278506756,0.377398908,0.230746448,139.5402069,0.388587415,96.23672485,vegetative,12
4165,3996,0.353333324,0.371467263,0.256016523,170.5757599,0.310796559,94.72415161,vegetative,12
4165,4003,0.383911163,0.380998284,0.231905311,181.1497803,0.395940185,97.8973465,vegetative,12
4163,4006,0.391591907,0.350010127,0.255703419,198.3599548,0.347015589,99.85593414,vegetative,12
4163,4011,0.327673197,0.345198095,0.219379261,171.6427917,0.364482969,88.0255127,vegetative,12
4176,3991,0.296751142,0.312805414,0.188245937,172.2666931,0.398201168,79.76538086,vegetative,12
4184,3987,0.330486596,0.337051958,0.251265317,175.4081116,0.254520535,85.94824982,vegetative,12
4168,3962,0.43604508,0.51524055,0.300022006,157.9213867,0.41770494,131.3863373,vegetative,12
4989,3970,0.37617752,0.39402163,0.196358845,174.5834656,0.501654625,100.4755173,vegetative,12
4991,3976,0.368308961,0.425560147,0.233201355,162.1423798,0.452013165,108.5178375,vegetative,12
4993,3985,0.334018946,0.393421918,0.213446274,160.1963348,0.457462162,100.3225861,vegetative,12
4993,3991,0.391424298,0.395689428,0.23128289,178.4434509,0.415493876,100.9008026,vegetative,12
4996,4001,0.482215881,0.578072727,0.319040388,157.7965546,0.448096424,147.4085388,vegetative,12
4996,4007,0.428384304,0.516864836,0.27557376,157.99823,0.466835946,131.8005371,vegetative,12
4776,3774,0.343060166,0.393468201,0.24793911,159.2173309,0.369862378,100.3343887,vegetative,12
4769,3779,0.216383204,0.265133172,0.151445687,154.2715912,0.428793877,67.60895538,vegetative,12
4900,3527,0.679724216,0.717463076,0.740835071,37.05281067,0.08248914,188.9129486,vegetative,12
4885,3573,0.657099783,0.6918962,0.681052566,78.69779968,0.050291419,176.4335327,vegetative,12
4883,3621,0.819701195,0.821904302,0.815106511,160.5543823,0.008270817,209.5856018,vegetative,12
4874,3679,0.756421208,0.786848426,0.785374463,62.90648651,0.038669739,200.646347,ground,12
4875,3703,0.695472121,0.714868605,0.699449837,107.6955795,0.027132867,182.2914886,ground,12
4875,3731,0.683910787,0.696514606,0.685674727,111.6026611,0.018095557,177.6112213,ground,12
4881,3759,0.945481837,0.952006698,0.921381474,167.2167358,0.03216913,242.7617035,ground,12
4881,3774,0.720233619,0.716221571,0.696673393,190.2173309,0.032711923,183.6595764,ground,12
4881,3796,0.700244486,0.743021607,0.760218441,42.79568863,0.078890383,193.8556976,ground,12
4878,3831,0.690702081,0.696613252,0.693626583,90.31583405,0.008485619,177.6363831,ground,12
4877,3859,0.766250908,0.784943759,0.763088644,128.6815643,0.02784293,200.1606598,ground,12
4872,3877,0.674030304,0.703780353,0.707476437,53.36946106,0.047275253,180.4064941,ground,12
4878,3921,0.694869936,0.719765484,0.721690595,55.69334412,0.03716363,184.0310974,ground,12
4889,3972,0.789559305,0.832222104,0.801207721,103.617897,0.051263716,212.216629,ground,12
4887,3999,0.762930691,0.788488567,0.79360801,49.98722458,0.038655467,202.3700409,ground,12
4883,4028,0.775762141,0.817218482,0.780697286,112.8573837,0.050728582,208.3907166,ground,12
4879,4057,0.725022972,0.737114906,0.742074788,42.54769135,0.022978529,189.2290649,ground,12
4879,4097,0.702988803,0.716380596,0.698137343,135.9559174,0.025465833,182.6770477,ground,12
4878,4123,0.73826766,0.76402539,0.766153991,55.42018127,0.036397781,195.3692627,ground,12
4883,4154,0.57704407,0.573795378,0.617891431,355.5796204,0.071365364,157.5623169,ground,12
4877,4193,0.806067705,0.850503147,0.827064097,91.64909363,0.052246004,216.8782959,ground,12
4877,4194,0.827657461,0.868536353,0.846267819,92.68467712,0.047066417,221.4767761,ground,12
4894,4232,0.71738863,0.754142642,0.721728742,112.9148407,0.048736207,192.3063812,ground,12
4883,4267,0.771301329,0.784500062,0.789551914,43.39169312,0.023115123,201.3357391,ground,12
5161,3695,0.781813204,0.722153068,0.6920169,219.8636475,0.114856459,199.3623657,ground,12
5157,3728,0.955879509,0.966961145,0.947091043,146.537735,0.020549031,246.5750885,ground,12
5155,3753,1,1,1,0,0,255,ground,12
5155,3782,0.919832051,0.963242769,0.932586491,102.3714981,0.045067266,245.6269073,ground,12
5155,3817,0.818252146,0.846788585,0.875944614,29.67782593,0.06586314,223.3658752,ground,12
5155,3842,1,1,1,0,0,255,ground,12
5155,3859,1,1,1,0,0,255,ground,12
5160,3880,1,1,1,0,0,255,ground,12
5160,3908,1,1,1,0,0,255,ground,12
5158,3934,0.711907744,0.741395295,0.780688286,25.72317505,0.088102482,199.0755157,ground,12
5158,3964,0.920802772,0.947229266,0.924653709,111.2565918,0.027898723,241.543457,ground,12
5171,3987,0.778182268,0.799363017,0.810432136,39.40617752,0.039793458,206.660202,ground,12
5172,4002,0.695388675,0.713509738,0.708238959,77.45179749,0.025397046,181.9449768,ground,12
5180,4036,0.66613394,0.669381678,0.687677681,9.04502964,0.031328246,175.3578033,ground,12
5182,4060,0.840046585,0.84369278,0.85746181,12.56211376,0.020310158,218.6527557,ground,12
5182,4102,0.819546819,0.796345055,0.794075668,234.6541138,0.031079575,208.984436,ground,12
5178,4145,0.768728852,0.777028561,0.774889112,75.46653748,0.010681337,198.1422882,ground,12
5178,4180,0.644237638,0.660713255,0.678540587,28.81781387,0.050554022,173.0278473,ground,12
5179,4194,0.638661981,0.631986916,0.635712504,273.4880676,0.010451682,162.8588104,ground,12
5182,4214,0.580228865,0.624494731,0.627364695,56.34676743,0.07513307,159.9779968,ground,12
5122,3971,0.392512292,0.464560866,0.419990182,97.11720276,0.155089602,118.4630203,ground,12
5123,3953,0.369373381,0.39512831,0.377747089,100.492157,0.065181233,100.7577209,ground,12
5188,4292,0.711221218,0.711164296,0.715408683,359.1955566,0.005932828,182.4292145,ground,12
5185,4329,0.697391629,0.702056468,0.721886158,11.4266243,0.033931233,184.0809631,ground,12
5185,4370,0.77146101,0.761552989,0.796112478,342.7982788,0.043410301,203.0086823,ground,12
5185,4397,0.901778579,0.951173186,0.931707859,83.64465332,0.0519302,242.5491638,ground,12
5257,4309,0.360955507,0.380768567,0.365276217,106.915535,0.052034386,97.09598541,ground,12
5255,4270,0.29074648,0.293439567,0.294291973,45.57453918,0.012047607,75.04445648,ground,12
5266,4380,0.313271672,0.319730222,0.319561213,61.57014465,0.020199958,81.53120422,ground,12
5257,4442,0.381408244,0.35143128,0.356986582,251.1191559,0.078595489,97.25910187,ground,12
5432,4298,0.396536052,0.403464645,0.406454295,41.91426468,0.024401866,103.6458435,ground,12
5483,3379,0.671720982,0.69122988,0.713788807,27.82496834,0.058935951,182.0161438,ground,12
5482,3410,0.683145642,0.733581364,0.722381651,73.32353973,0.068752758,187.0632477,ground,12
5483,3453,0.647551,0.674144447,0.667059779,75.98429871,0.039447684,171.9068298,ground,12
5482,3487,0.625461459,0.673873067,0.654899299,83.51552582,0.071840815,171.8376312,ground,12
5482,3516,0.736754537,0.753647923,0.740572989,106.4380112,0.022415498,192.1802216,ground,12
5490,3576,0.775859416,0.753260255,0.748804867,230.1191101,0.034870431,197.8441467,ground,12
5493,3608,0.673999131,0.696106315,0.710796773,36.04663849,0.051769532,181.2531738,ground,12
5493,3645,0.656789124,0.672486842,0.681730866,37.76252365,0.036585871,173.8413696,ground,12
5496,3689,0.782426775,0.818046331,0.788778901,109.3000259,0.043542251,208.6018219,ground,12
5498,3729,0.708402514,0.731624424,0.747144222,35.96419144,0.05185305,190.5217743,ground,12
5501,3753,0.741547048,0.780613661,0.784066319,55.12792587,0.054229144,199.9369049,ground,12
5496,3791,0.72090745,0.74894762,0.739492953,80.23094177,0.037439398,190.9816437,ground,12
5496,3817,0.707505286,0.735517204,0.71316874,107.8691635,0.038084637,187.5568848,ground,12
5506,3863,0.445349216,0.476069599,0.438050866,131.5180054,0.079859622,121.3977509,ground,12
3926,3131,0.7364344,0.748126447,0.746935487,66.11164856,0.015628457,190.7722473,ground,12
3926,3175,0.759848773,0.787722826,0.777160764,82.73529816,0.03538559,200.8693237,ground,12
3926,3239,0.811059475,0.820227861,0.826451004,35.74074936,0.018623693,210.7450104,ground,12
3926,3286,0.842358649,0.858874083,0.855013192,74.02646637,0.019229192,219.0128937,ground,12
3929,3343,0.735438526,0.765024662,0.750586569,89.28002167,0.038673438,195.0812836,ground,12
3945,3387,0.664772332,0.665563464,0.667627096,16.62865639,0.004275995,170.2449036,ground,12
3948,3443,0.66440326,0.705812454,0.654947937,131.1535797,0.072065242,179.9821777,ground,12
3948,3478,0.702480674,0.732023537,0.746917009,39.89014435,0.059493016,190.4638367,ground,12
3940,2881,0.936878264,1,0.996818542,63.02414703,0.063121721,255,ground,12
3937,2933,1,1,1,0,0,255,ground,12
3937,2958,0.688095689,0.70563966,0.72017777,32.8107872,0.044547409,183.6453247,ground,12
3937,2985,0.742183387,0.761167228,0.740572393,124.6933212,0.02705689,194.097641,ground,12
3940,3032,0.768121898,0.786402762,0.784613907,65.87108612,0.02324619,200.5326996,ground,12
3951,3062,0.922715902,0.968295157,0.954177737,78.58402252,0.047071658,246.9152679,ground,12
3937,3120,0.718883097,0.732214808,0.737394154,43.21227646,0.025103353,188.0355072,ground,12
3937,3153,0.830368936,0.801579416,0.815156877,268.2966614,0.03467074,211.7440796,ground,12
3940,3222,0.743777931,0.751171768,0.733239293,155.2611694,0.023872687,191.5487976,ground,12
3937,3308,0.788112938,0.824647844,0.815661907,74.75727081,0.044303671,210.285202,ground,12
3942,3379,0.719971001,0.718873799,0.73518765,355.9646606,0.022190062,187.4728546,ground,12
3940,3415,0.697694898,0.710586309,0.703585923,92.58158875,0.018141923,181.1995087,ground,12
3942,3456,0.701184273,0.722709894,0.738023221,35.05897141,0.049915727,188.1959229,ground,12
3942,3481,0.691536725,0.688346744,0.681345999,198.7813568,0.014736336,176.3418579,ground,12
3940,3517,0.683138072,0.691870332,0.700443029,30.27666473,0.024705738,178.6129761,ground,12
3940,3550,0.674630344,0.700761259,0.701867878,57.56235504,0.038807213,178.9763031,ground,12
3937,3566,0.634733081,0.657693207,0.648437083,84.18830109,0.03491006,167.7117615,ground,12
3931,3605,0.672188103,0.697338343,0.695519388,64.33943939,0.03606607,177.8212738,ground,12
3926,3652,0.673548818,0.704961598,0.718538582,41.89326477,0.062612906,183.2273407,ground,12
3631,2941,0.683803082,0.708449602,0.710958719,54.45608902,0.038195856,181.2944794,ground,12
3634,2996,0.6466012,0.6620031,0.684286356,24.52196884,0.055072263,174.4930267,ground,12
3609,3051,0.77960676,0.802514434,0.813780308,40.21996307,0.041993551,207.5139771,ground,12
3636,3096,0.775580108,0.811729193,0.80229038,75.66653442,0.044533432,206.9909515,ground,12
3640,3119,0.618453383,0.620339572,0.661782861,2.611848116,0.065473825,168.7546234,ground,12
3647,3137,0.67402488,0.6850878,0.697541416,28.22588158,0.033713479,177.8730621,ground,12
3646,3179,0.901203394,0.956810176,0.983217597,40.68081284,0.083414085,250.7204895,ground,12
3647,3199,0.743186295,0.744529724,0.752104998,9.037478447,0.011858281,191.7867737,ground,12
3659,3232,0.748947978,0.758524537,0.774126828,22.82042313,0.032525495,197.4023438,ground,12
3671,3243,0.795665503,0.828177273,0.826163411,63.7165451,0.039257068,211.1852112,ground,12
3667,3256,0.787412465,0.823115528,0.813800395,75.65429688,0.043375507,209.894455,ground,12
3673,3285,0.634278536,0.643817961,0.643517435,61.89047623,0.014816976,164.173584,ground,12
3668,3298,0.659434855,0.658591986,0.686254799,358.171936,0.04030982,174.9949799,ground,12
3652,3306,0.645342767,0.653820157,0.65257746,68.79516602,0.012965896,166.7241364,ground,12
3620,3291,0.823741913,0.840552151,0.837150633,72.14104462,0.019999091,214.3408051,ground,12
3614,3275,0.65905118,0.640967965,0.659754336,302.2457581,0.028474724,168.2373505,ground,12
3614,3252,0.932046235,0.945295036,0.946886599,53.56520844,0.015672836,241.4560852,ground,12
3332,3013,0.786336899,0.814751148,0.785286069,122.1399231,0.036164518,207.7615356,ground,12
3329,3031,0.647100031,0.654001772,0.66694814,20.86356354,0.029759577,170.0717773,ground,12
3333,3045,0.655467749,0.669748843,0.665476501,77.949646,0.021323053,170.7859497,ground,12
3341,3060,0.618659616,0.633889973,0.634197891,58.81095123,0.024500608,161.720459,ground,12
3352,3076,0.650533676,0.652994275,0.661339164,13.66286945,0.016338723,168.6414795,ground,12
3353,3087,0.654445589,0.690175176,0.712375641,37.00628662,0.081319571,181.6557922,ground,12
3349,3097,0.676062465,0.704107225,0.68400234,103.0132141,0.039830234,179.547348,ground,12
3342,3105,0.683052182,0.706643164,0.648375213,155.7077484,0.082457364,180.1940002,ground,12
3336,3119,0.650470972,0.667159975,0.653047025,110.7386475,0.025014969,170.1257935,ground,12
3321,2685,0.660334229,0.694521844,0.777520955,17.50419044,0.150718421,198.2678375,ground,12
3304,2716,0.926063895,0.94445926,0.934396327,92.82221222,0.019477174,240.8371124,ground,12
3305,2727,0.871326447,0.91786468,0.890366316,95.45262146,0.050702713,234.0554962,ground,12
3320,2745,1,1,1,0,0,255,ground,12
3324,2755,0.871300519,0.932397425,0.867353141,123.6412354,0.069760241,237.7613373,ground,12
3330,2780,0.676434457,0.688294411,0.667042851,146.5154572,0.030875659,175.5150757,ground,12
3331,2792,0.657457471,0.67833215,0.668271899,88.91618347,0.030773539,172.9747009,ground,12
3331,2809,0.849091232,0.87871784,0.880972326,55.75698853,0.036188554,224.6479492,ground,12
3331,2826,0.737628341,0.783778846,0.816074312,35.29854202,0.096126013,208.0989532,ground,12
3324,2854,0.900556564,0.929247081,0.913957775,91.97425079,0.030875031,236.9580078,ground,12
3325,2868,0.876039803,0.898850203,0.864153326,140.5548401,0.038601395,229.2068024,ground,12
3629,2781,0.675507247,0.691280067,0.684116244,87.25118256,0.022816803,176.276413,ground,12
3611,2802,0.899457037,0.929033816,0.91726625,83.8719101,0.031836085,236.9036255,ground,12
3618,2824,0.873767495,0.89185828,0.891883373,59.91676331,0.020311952,227.4302673,ground,12
3609,2844,0.898838103,0.856414318,0.796089649,204.7733765,0.114312574,229.2037201,ground,12
3615,2849,255,255,255,193.3118439,0.064147346,206.7388611,ground,12
3615,2852,255,255,255,30.75813484,0.078568935,165.7654877,ground,12
3974,2432,0.693540394,0.717788637,0.716654122,62.80730057,0.033781882,183.0361023,ground,12
3974,2453,0.723018348,0.743756175,0.743077993,61.96206284,0.027882567,189.6578217,ground,12
3983,2480,0.669361353,0.670849919,0.687815487,4.839704514,0.026830016,175.3929443,ground,12
3972,2489,0.718152106,0.716966033,0.71374017,196.129715,0.006143468,183.1287842,ground,12
3971,2500,0.751357675,0.745645344,0.735974491,202.2802277,0.020473862,191.5962067,ground,12
3973,2511,0.694678783,0.708000183,0.701625168,88.71333313,0.01881545,180.5400391,ground,12
3968,2538,0.721725583,0.748254418,0.767035663,35.12966156,0.059071705,195.594101,ground,12
3968,2549,0.663034499,0.66775924,0.674462974,24.80530357,0.016944554,171.9880524,ground,12
3963,2557,0.6800493,0.695682168,0.698332608,51.30216599,0.026181392,178.0748138,ground,12
3962,2579,0.683703065,0.694909036,0.68351382,120.9965744,0.016398124,177.2017975,ground,12
3963,2595,0.645725965,0.630918264,0.627029598,227.5206146,0.028954053,164.6601257,ground,12
3963,2605,0.708621264,0.710422218,0.705789149,156.677124,0.006521625,181.1576691,ground,12
3994,2489,0.908278704,0.931640387,0.919832647,90.32588959,0.02507586,237.5682983,ground,12
